city,province,country,lastUpdate,keyId,confirmed,deaths,recovered
Burlington,New Jersey,US,2020-10-04T04:23:44+00:00,"Burlington, New Jersey, US",7281,502,
Camden,New Jersey,US,2020-10-04T04:23:44+00:00,"Camden, New Jersey, US",10085,612,
Cape May,New Jersey,US,2020-10-04T04:23:44+00:00,"Cape May, New Jersey, US",1043,97,
Cumberland,New Jersey,US,2020-10-04T04:23:44+00:00,"Cumberland, New Jersey, US",3812,160,
Essex,New Jersey,US,2020-10-04T04:23:44+00:00,"Essex, New Jersey, US",21260,2129,
Gloucester,New Jersey,US,2020-10-04T04:23:44+00:00,"Gloucester, New Jersey, US",4772,230,
Hudson,New Jersey,US,2020-10-04T04:23:44+00:00,"Hudson, New Jersey, US",20869,1519,
Hunterdon,New Jersey,US,2020-10-04T04:23:44+00:00,"Hunterdon, New Jersey, US",1382,125,
Mercer,New Jersey,US,2020-10-04T04:23:44+00:00,"Mercer, New Jersey, US",8711,636,
Middlesex,New Jersey,US,2020-10-04T04:23:44+00:00,"Middlesex, New Jersey, US",19858,1430,
Monmouth,New Jersey,US,2020-10-04T04:23:44+00:00,"Monmouth, New Jersey, US",12171,868,
Morris,New Jersey,US,2020-10-04T04:23:44+00:00,"Morris, New Jersey, US",7967,830,
Ocean,New Jersey,US,2020-10-04T04:23:44+00:00,"Ocean, New Jersey, US",14100,1050,
Passaic,New Jersey,US,2020-10-04T04:23:44+00:00,"Passaic, New Jersey, US",19210,1256,
Salem,New Jersey,US,2020-10-04T04:23:44+00:00,"Salem, New Jersey, US",1088,88,
Somerset,New Jersey,US,2020-10-04T04:23:44+00:00,"Somerset, New Jersey, US",5892,577,
Sussex,New Jersey,US,2020-10-04T04:23:44+00:00,"Sussex, New Jersey, US",1538,197,
Unassigned,New Jersey,US,2020-10-04T04:23:44+00:00,"Unassigned, New Jersey, US",354,0,
Union,New Jersey,US,2020-10-04T04:23:44+00:00,"Union, New Jersey, US",17832,1357,
Warren,New Jersey,US,2020-10-04T04:23:44+00:00,"Warren, New Jersey, US",1456,171,
Bernalillo,New Mexico,US,2020-10-04T04:23:44+00:00,"Bernalillo, New Mexico, US",6831,180,
Catron,New Mexico,US,2020-10-04T04:23:44+00:00,"Catron, New Mexico, US",9,1,
Chaves,New Mexico,US,2020-10-04T04:23:44+00:00,"Chaves, New Mexico, US",1325,12,
Cibola,New Mexico,US,2020-10-04T04:23:44+00:00,"Cibola, New Mexico, US",444,21,
Colfax,New Mexico,US,2020-10-04T04:23:44+00:00,"Colfax, New Mexico, US",39,1,
Curry,New Mexico,US,2020-10-04T04:23:44+00:00,"Curry, New Mexico, US",901,7,
De Baca,New Mexico,US,2020-10-04T04:23:44+00:00,"De Baca, New Mexico, US",1,0,
Dona Ana,New Mexico,US,2020-10-04T04:23:44+00:00,"Dona Ana, New Mexico, US",3588,58,
Eddy,New Mexico,US,2020-10-04T04:23:44+00:00,"Eddy, New Mexico, US",906,13,
Grant,New Mexico,US,2020-10-04T04:23:44+00:00,"Grant, New Mexico, US",130,2,
Guadalupe,New Mexico,US,2020-10-04T04:23:44+00:00,"Guadalupe, New Mexico, US",34,1,
Harding,New Mexico,US,2020-10-04T04:23:44+00:00,"Harding, New Mexico, US",1,0,
Hidalgo,New Mexico,US,2020-10-04T04:23:44+00:00,"Hidalgo, New Mexico, US",102,2,
Lea,New Mexico,US,2020-10-04T04:23:44+00:00,"Lea, New Mexico, US",1512,26,
Lincoln,New Mexico,US,2020-10-04T04:23:44+00:00,"Lincoln, New Mexico, US",221,3,
Los Alamos,New Mexico,US,2020-10-04T04:23:44+00:00,"Los Alamos, New Mexico, US",34,0,
Luna,New Mexico,US,2020-10-04T04:23:44+00:00,"Luna, New Mexico, US",445,7,
McKinley,New Mexico,US,2020-10-04T04:23:44+00:00,"McKinley, New Mexico, US",4355,257,
Mora,New Mexico,US,2020-10-04T04:23:44+00:00,"Mora, New Mexico, US",7,0,
Otero,New Mexico,US,2020-10-04T04:23:44+00:00,"Otero, New Mexico, US",279,13,
Quay,New Mexico,US,2020-10-04T04:23:44+00:00,"Quay, New Mexico, US",76,2,
Rio Arriba,New Mexico,US,2020-10-04T04:23:44+00:00,"Rio Arriba, New Mexico, US",404,14,
Roosevelt,New Mexico,US,2020-10-04T04:23:44+00:00,"Roosevelt, New Mexico, US",300,4,
San Juan,New Mexico,US,2020-10-04T04:23:44+00:00,"San Juan, New Mexico, US",3380,199,
San Miguel,New Mexico,US,2020-10-04T04:23:44+00:00,"San Miguel, New Mexico, US",102,0,
Sandoval,New Mexico,US,2020-10-04T04:23:44+00:00,"Sandoval, New Mexico, US",1403,42,
Santa Fe,New Mexico,US,2020-10-04T04:23:44+00:00,"Santa Fe, New Mexico, US",1062,7,
Sierra,New Mexico,US,2020-10-04T04:23:44+00:00,"Sierra, New Mexico, US",49,1,
Socorro,New Mexico,US,2020-10-04T04:23:44+00:00,"Socorro, New Mexico, US",112,6,
Taos,New Mexico,US,2020-10-04T04:23:44+00:00,"Taos, New Mexico, US",148,4,
Torrance,New Mexico,US,2020-10-04T04:23:44+00:00,"Torrance, New Mexico, US",80,1,
Unassigned,New Mexico,US,2020-10-04T04:23:44+00:00,"Unassigned, New Mexico, US",1382,0,
Union,New Mexico,US,2020-10-04T04:23:44+00:00,"Union, New Mexico, US",31,2,
Valencia,New Mexico,US,2020-10-04T04:23:44+00:00,"Valencia, New Mexico, US",603,4,
Albany,New York,US,2020-10-04T04:23:44+00:00,"Albany, New York, US",3175,135,
Allegany,New York,US,2020-10-04T04:23:44+00:00,"Allegany, New York, US",124,1,
Bronx,New York,US,2020-10-04T04:23:44+00:00,"Bronx, New York, US",53298,4955,
Broome,New York,US,2020-10-04T04:23:44+00:00,"Broome, New York, US",1896,82,
Cattaraugus,New York,US,2020-10-04T04:23:44+00:00,"Cattaraugus, New York, US",302,6,
Cayuga,New York,US,2020-10-04T04:23:44+00:00,"Cayuga, New York, US",228,2,
Chautauqua,New York,US,2020-10-04T04:23:44+00:00,"Chautauqua, New York, US",611,9,
Chemung,New York,US,2020-10-04T04:23:44+00:00,"Chemung, New York, US",651,3,
Chenango,New York,US,2020-10-04T04:23:44+00:00,"Chenango, New York, US",259,7,
Clinton,New York,US,2020-10-04T04:23:44+00:00,"Clinton, New York, US",165,5,
Columbia,New York,US,2020-10-04T04:23:44+00:00,"Columbia, New York, US",605,37,
Cortland,New York,US,2020-10-04T04:23:44+00:00,"Cortland, New York, US",205,0,
Delaware,New York,US,2020-10-04T04:23:44+00:00,"Delaware, New York, US",140,7,
Dutchess,New York,US,2020-10-04T04:23:44+00:00,"Dutchess, New York, US",5169,157,
Erie,New York,US,2020-10-04T04:23:44+00:00,"Erie, New York, US",11697,694,
Essex,New York,US,2020-10-04T04:23:44+00:00,"Essex, New York, US",170,0,
Franklin,New York,US,2020-10-04T04:23:44+00:00,"Franklin, New York, US",68,0,
Fulton,New York,US,2020-10-04T04:23:44+00:00,"Fulton, New York, US",345,24,
Genesee,New York,US,2020-10-04T04:23:44+00:00,"Genesee, New York, US",342,5,
Greene,New York,US,2020-10-04T04:23:44+00:00,"Greene, New York, US",340,18,
Hamilton,New York,US,2020-10-04T04:23:44+00:00,"Hamilton, New York, US",15,0,
Herkimer,New York,US,2020-10-04T04:23:44+00:00,"Herkimer, New York, US",344,10,
Jefferson,New York,US,2020-10-04T04:23:44+00:00,"Jefferson, New York, US",176,0,
Kings,New York,US,2020-10-04T04:23:44+00:00,"Kings, New York, US",69677,7338,
Lewis,New York,US,2020-10-04T04:23:44+00:00,"Lewis, New York, US",51,0,
Livingston,New York,US,2020-10-04T04:23:44+00:00,"Livingston, New York, US",210,8,
Madison,New York,US,2020-10-04T04:23:44+00:00,"Madison, New York, US",503,17,
Monroe,New York,US,2020-10-04T04:23:44+00:00,"Monroe, New York, US",6186,299,
Montgomery,New York,US,2020-10-04T04:23:44+00:00,"Montgomery, New York, US",237,4,
Nassau,New York,US,2020-10-04T04:23:44+00:00,"Nassau, New York, US",47167,2201,
New York,New York,US,2020-10-04T04:23:44+00:00,"New York, New York, US",33791,3182,
Niagara,New York,US,2020-10-04T04:23:44+00:00,"Niagara, New York, US",1813,101,
Oneida,New York,US,2020-10-04T04:23:44+00:00,"Oneida, New York, US",2468,125,
Onondaga,New York,US,2020-10-04T04:23:44+00:00,"Onondaga, New York, US",4528,207,
Ontario,New York,US,2020-10-04T04:23:44+00:00,"Ontario, New York, US",486,35,
Orange,New York,US,2020-10-04T04:23:44+00:00,"Orange, New York, US",12360,499,
Orleans,New York,US,2020-10-04T04:23:44+00:00,"Orleans, New York, US",337,54,
Oswego,New York,US,2020-10-04T04:23:44+00:00,"Oswego, New York, US",518,3,
Otsego,New York,US,2020-10-04T04:23:44+00:00,"Otsego, New York, US",344,5,
Putnam,New York,US,2020-10-04T04:23:44+00:00,"Putnam, New York, US",1646,63,
Queens,New York,US,2020-10-04T04:23:44+00:00,"Queens, New York, US",73012,7262,
Rensselaer,New York,US,2020-10-04T04:23:44+00:00,"Rensselaer, New York, US",937,42,
Richmond,New York,US,2020-10-04T04:23:44+00:00,"Richmond, New York, US",16107,1086,
Rockland,New York,US,2020-10-04T04:23:44+00:00,"Rockland, New York, US",15973,677,
Saratoga,New York,US,2020-10-04T04:23:44+00:00,"Saratoga, New York, US",1090,17,
Schenectady,New York,US,2020-10-04T04:23:44+00:00,"Schenectady, New York, US",1425,48,
Schoharie,New York,US,2020-10-04T04:23:44+00:00,"Schoharie, New York, US",86,0,
Schuyler,New York,US,2020-10-04T04:23:44+00:00,"Schuyler, New York, US",49,0,
Seneca,New York,US,2020-10-04T04:23:44+00:00,"Seneca, New York, US",110,3,
St. Lawrence,New York,US,2020-10-04T04:23:44+00:00,"St. Lawrence, New York, US",333,4,
Steuben,New York,US,2020-10-04T04:23:44+00:00,"Steuben, New York, US",520,42,
Suffolk,New York,US,2020-10-04T04:23:44+00:00,"Suffolk, New York, US",46770,2011,
Sullivan,New York,US,2020-10-04T04:23:44+00:00,"Sullivan, New York, US",1614,48,
Tioga,New York,US,2020-10-04T04:23:44+00:00,"Tioga, New York, US",264,25,
Tompkins,New York,US,2020-10-04T04:23:44+00:00,"Tompkins, New York, US",438,0,
Ulster,New York,US,2020-10-04T04:23:44+00:00,"Ulster, New York, US",2303,95,
Unassigned,New York,US,2020-10-04T04:23:44+00:00,"Unassigned, New York, US",0,21,
Warren,New York,US,2020-10-04T04:23:44+00:00,"Warren, New York, US",407,33,
Washington,New York,US,2020-10-04T04:23:44+00:00,"Washington, New York, US",307,14,
Wayne,New York,US,2020-10-04T04:23:44+00:00,"Wayne, New York, US",332,5,
Westchester,New York,US,2020-10-04T04:23:44+00:00,"Westchester, New York, US",38431,1454,
Wyoming,New York,US,2020-10-04T04:23:44+00:00,"Wyoming, New York, US",140,5,
Yates,New York,US,2020-10-04T04:23:44+00:00,"Yates, New York, US",65,7,
Alamance,North Carolina,US,2020-10-04T04:23:44+00:00,"Alamance, North Carolina, US",4117,56,
Alexander,North Carolina,US,2020-10-04T04:23:44+00:00,"Alexander, North Carolina, US",555,8,
Alleghany,North Carolina,US,2020-10-04T04:23:44+00:00,"Alleghany, North Carolina, US",239,0,
Anson,North Carolina,US,2020-10-04T04:23:44+00:00,"Anson, North Carolina, US",641,6,
Ashe,North Carolina,US,2020-10-04T04:23:44+00:00,"Ashe, North Carolina, US",287,1,
Avery,North Carolina,US,2020-10-04T04:23:44+00:00,"Avery, North Carolina, US",371,0,
Beaufort,North Carolina,US,2020-10-04T04:23:44+00:00,"Beaufort, North Carolina, US",1001,27,
Bertie,North Carolina,US,2020-10-04T04:23:44+00:00,"Bertie, North Carolina, US",622,11,
Bladen,North Carolina,US,2020-10-04T04:23:44+00:00,"Bladen, North Carolina, US",938,17,
Brunswick,North Carolina,US,2020-10-04T04:23:44+00:00,"Brunswick, North Carolina, US",1710,27,
Buncombe,North Carolina,US,2020-10-04T04:23:44+00:00,"Buncombe, North Carolina, US",3317,88,
Burke,North Carolina,US,2020-10-04T04:23:44+00:00,"Burke, North Carolina, US",2208,42,
Cabarrus,North Carolina,US,2020-10-04T04:23:44+00:00,"Cabarrus, North Carolina, US",4184,76,
Caldwell,North Carolina,US,2020-10-04T04:23:44+00:00,"Caldwell, North Carolina, US",1764,18,
Camden,North Carolina,US,2020-10-04T04:23:44+00:00,"Camden, North Carolina, US",118,3,
Carteret,North Carolina,US,2020-10-04T04:23:44+00:00,"Carteret, North Carolina, US",768,5,
Caswell,North Carolina,US,2020-10-04T04:23:44+00:00,"Caswell, North Carolina, US",435,5,
Catawba,North Carolina,US,2020-10-04T04:23:44+00:00,"Catawba, North Carolina, US",3335,53,
Chatham,North Carolina,US,2020-10-04T04:23:44+00:00,"Chatham, North Carolina, US",1721,59,
Cherokee,North Carolina,US,2020-10-04T04:23:44+00:00,"Cherokee, North Carolina, US",671,12,
Chowan,North Carolina,US,2020-10-04T04:23:44+00:00,"Chowan, North Carolina, US",389,4,
Clay,North Carolina,US,2020-10-04T04:23:44+00:00,"Clay, North Carolina, US",130,2,
Cleveland,North Carolina,US,2020-10-04T04:23:44+00:00,"Cleveland, North Carolina, US",2403,68,
Columbus,North Carolina,US,2020-10-04T04:23:44+00:00,"Columbus, North Carolina, US",1421,57,
Craven,North Carolina,US,2020-10-04T04:23:44+00:00,"Craven, North Carolina, US",1798,40,
Cumberland,North Carolina,US,2020-10-04T04:23:44+00:00,"Cumberland, North Carolina, US",5784,80,
Currituck,North Carolina,US,2020-10-04T04:23:44+00:00,"Currituck, North Carolina, US",191,3,
Dare,North Carolina,US,2020-10-04T04:23:44+00:00,"Dare, North Carolina, US",285,3,
Davidson,North Carolina,US,2020-10-04T04:23:44+00:00,"Davidson, North Carolina, US",2958,38,
Davie,North Carolina,US,2020-10-04T04:23:44+00:00,"Davie, North Carolina, US",594,6,
Duplin,North Carolina,US,2020-10-04T04:23:44+00:00,"Duplin, North Carolina, US",2448,54,
Durham,North Carolina,US,2020-10-04T04:23:44+00:00,"Durham, North Carolina, US",7935,97,
Edgecombe,North Carolina,US,2020-10-04T04:23:44+00:00,"Edgecombe, North Carolina, US",1448,51,
Forsyth,North Carolina,US,2020-10-04T04:23:44+00:00,"Forsyth, North Carolina, US",7293,104,
Franklin,North Carolina,US,2020-10-04T04:23:44+00:00,"Franklin, North Carolina, US",1261,31,
Gaston,North Carolina,US,2020-10-04T04:23:44+00:00,"Gaston, North Carolina, US",5514,86,
Gates,North Carolina,US,2020-10-04T04:23:44+00:00,"Gates, North Carolina, US",145,3,
Graham,North Carolina,US,2020-10-04T04:23:44+00:00,"Graham, North Carolina, US",181,5,
Granville,North Carolina,US,2020-10-04T04:23:44+00:00,"Granville, North Carolina, US",1780,50,
Greene,North Carolina,US,2020-10-04T04:23:44+00:00,"Greene, North Carolina, US",669,5,
Guilford,North Carolina,US,2020-10-04T04:23:44+00:00,"Guilford, North Carolina, US",9038,187,
Halifax,North Carolina,US,2020-10-04T04:23:44+00:00,"Halifax, North Carolina, US",1084,21,
Harnett,North Carolina,US,2020-10-04T04:23:44+00:00,"Harnett, North Carolina, US",2374,54,
Haywood,North Carolina,US,2020-10-04T04:23:44+00:00,"Haywood, North Carolina, US",632,31,
Henderson,North Carolina,US,2020-10-04T04:23:44+00:00,"Henderson, North Carolina, US",2092,64,
Hertford,North Carolina,US,2020-10-04T04:23:44+00:00,"Hertford, North Carolina, US",792,31,
Hoke,North Carolina,US,2020-10-04T04:23:44+00:00,"Hoke, North Carolina, US",1279,18,
Hyde,North Carolina,US,2020-10-04T04:23:44+00:00,"Hyde, North Carolina, US",128,5,
Iredell,North Carolina,US,2020-10-04T04:23:44+00:00,"Iredell, North Carolina, US",3185,33,
Jackson,North Carolina,US,2020-10-04T04:23:44+00:00,"Jackson, North Carolina, US",677,7,
Johnston,North Carolina,US,2020-10-04T04:23:44+00:00,"Johnston, North Carolina, US",4687,57,
Jones,North Carolina,US,2020-10-04T04:23:44+00:00,"Jones, North Carolina, US",158,14,
Lee,North Carolina,US,2020-10-04T04:23:44+00:00,"Lee, North Carolina, US",1716,15,
Lenoir,North Carolina,US,2020-10-04T04:23:44+00:00,"Lenoir, North Carolina, US",1049,33,
Lincoln,North Carolina,US,2020-10-04T04:23:44+00:00,"Lincoln, North Carolina, US",1766,15,
Macon,North Carolina,US,2020-10-04T04:23:44+00:00,"Macon, North Carolina, US",645,2,
Madison,North Carolina,US,2020-10-04T04:23:44+00:00,"Madison, North Carolina, US",116,1,
Martin,North Carolina,US,2020-10-04T04:23:44+00:00,"Martin, North Carolina, US",506,12,
McDowell,North Carolina,US,2020-10-04T04:23:44+00:00,"McDowell, North Carolina, US",1058,27,
Mecklenburg,North Carolina,US,2020-10-04T04:23:44+00:00,"Mecklenburg, North Carolina, US",29414,361,
Mitchell,North Carolina,US,2020-10-04T04:23:44+00:00,"Mitchell, North Carolina, US",168,3,
Montgomery,North Carolina,US,2020-10-04T04:23:44+00:00,"Montgomery, North Carolina, US",1063,34,
Moore,North Carolina,US,2020-10-04T04:23:44+00:00,"Moore, North Carolina, US",1797,33,
Nash,North Carolina,US,2020-10-04T04:23:44+00:00,"Nash, North Carolina, US",2523,44,
New Hanover,North Carolina,US,2020-10-04T04:23:44+00:00,"New Hanover, North Carolina, US",4452,33,
Northampton,North Carolina,US,2020-10-04T04:23:44+00:00,"Northampton, North Carolina, US",477,17,
Onslow,North Carolina,US,2020-10-04T04:23:44+00:00,"Onslow, North Carolina, US",2344,26,
Orange,North Carolina,US,2020-10-04T04:23:44+00:00,"Orange, North Carolina, US",2736,57,
Pamlico,North Carolina,US,2020-10-04T04:23:44+00:00,"Pamlico, North Carolina, US",271,2,
Pasquotank,North Carolina,US,2020-10-04T04:23:44+00:00,"Pasquotank, North Carolina, US",726,33,
Pender,North Carolina,US,2020-10-04T04:23:44+00:00,"Pender, North Carolina, US",1008,7,
Perquimans,North Carolina,US,2020-10-04T04:23:44+00:00,"Perquimans, North Carolina, US",196,3,
Person,North Carolina,US,2020-10-04T04:23:44+00:00,"Person, North Carolina, US",456,8,
Pitt,North Carolina,US,2020-10-04T04:23:44+00:00,"Pitt, North Carolina, US",5073,33,
Polk,North Carolina,US,2020-10-04T04:23:44+00:00,"Polk, North Carolina, US",333,11,
Randolph,North Carolina,US,2020-10-04T04:23:44+00:00,"Randolph, North Carolina, US",2983,54,
Richmond,North Carolina,US,2020-10-04T04:23:44+00:00,"Richmond, North Carolina, US",1074,17,
Robeson,North Carolina,US,2020-10-04T04:23:44+00:00,"Robeson, North Carolina, US",4748,83,
Rockingham,North Carolina,US,2020-10-04T04:23:44+00:00,"Rockingham, North Carolina, US",1390,14,
Rowan,North Carolina,US,2020-10-04T04:23:44+00:00,"Rowan, North Carolina, US",3565,103,
Rutherford,North Carolina,US,2020-10-04T04:23:44+00:00,"Rutherford, North Carolina, US",1311,33,
Sampson,North Carolina,US,2020-10-04T04:23:44+00:00,"Sampson, North Carolina, US",2316,28,
Scotland,North Carolina,US,2020-10-04T04:23:44+00:00,"Scotland, North Carolina, US",1295,17,
Stanly,North Carolina,US,2020-10-04T04:23:44+00:00,"Stanly, North Carolina, US",2081,56,
Stokes,North Carolina,US,2020-10-04T04:23:44+00:00,"Stokes, North Carolina, US",479,4,
Surry,North Carolina,US,2020-10-04T04:23:44+00:00,"Surry, North Carolina, US",1399,23,
Swain,North Carolina,US,2020-10-04T04:23:44+00:00,"Swain, North Carolina, US",158,3,
Transylvania,North Carolina,US,2020-10-04T04:23:44+00:00,"Transylvania, North Carolina, US",336,9,
Tyrrell,North Carolina,US,2020-10-04T04:23:44+00:00,"Tyrrell, North Carolina, US",115,3,
Unassigned,North Carolina,US,2020-10-04T04:23:44+00:00,"Unassigned, North Carolina, US",0,0,
Union,North Carolina,US,2020-10-04T04:23:44+00:00,"Union, North Carolina, US",5046,59,
Vance,North Carolina,US,2020-10-04T04:23:44+00:00,"Vance, North Carolina, US",1082,44,
Wake,North Carolina,US,2020-10-04T04:23:44+00:00,"Wake, North Carolina, US",18136,257,
Warren,North Carolina,US,2020-10-04T04:23:44+00:00,"Warren, North Carolina, US",361,7,
Washington,North Carolina,US,2020-10-04T04:23:44+00:00,"Washington, North Carolina, US",218,8,
Watauga,North Carolina,US,2020-10-04T04:23:44+00:00,"Watauga, North Carolina, US",980,2,
Wayne,North Carolina,US,2020-10-04T04:23:44+00:00,"Wayne, North Carolina, US",3526,71,
Wilkes,North Carolina,US,2020-10-04T04:23:44+00:00,"Wilkes, North Carolina, US",1309,35,
Wilson,North Carolina,US,2020-10-04T04:23:44+00:00,"Wilson, North Carolina, US",2338,57,
Yadkin,North Carolina,US,2020-10-04T04:23:44+00:00,"Yadkin, North Carolina, US",772,9,
Yancey,North Carolina,US,2020-10-04T04:23:44+00:00,"Yancey, North Carolina, US",220,0,
Adams,North Dakota,US,2020-10-04T04:23:44+00:00,"Adams, North Dakota, US",27,0,
Barnes,North Dakota,US,2020-10-04T04:23:44+00:00,"Barnes, North Dakota, US",250,0,
Benson,North Dakota,US,2020-10-04T04:23:44+00:00,"Benson, North Dakota, US",364,7,
Billings,North Dakota,US,2020-10-04T04:23:44+00:00,"Billings, North Dakota, US",18,0,
Bottineau,North Dakota,US,2020-10-04T04:23:44+00:00,"Bottineau, North Dakota, US",104,5,
Bowman,North Dakota,US,2020-10-04T04:23:44+00:00,"Bowman, North Dakota, US",46,0,
Burke,North Dakota,US,2020-10-04T04:23:44+00:00,"Burke, North Dakota, US",36,1,
Burleigh,North Dakota,US,2020-10-04T04:23:44+00:00,"Burleigh, North Dakota, US",3983,53,
Cass,North Dakota,US,2020-10-04T04:23:44+00:00,"Cass, North Dakota, US",5595,78,
Cavalier,North Dakota,US,2020-10-04T04:23:44+00:00,"Cavalier, North Dakota, US",55,0,
Dickey,North Dakota,US,2020-10-04T04:23:44+00:00,"Dickey, North Dakota, US",134,0,
Divide,North Dakota,US,2020-10-04T04:23:44+00:00,"Divide, North Dakota, US",9,1,
Dunn,North Dakota,US,2020-10-04T04:23:44+00:00,"Dunn, North Dakota, US",124,3,
Eddy,North Dakota,US,2020-10-04T04:23:44+00:00,"Eddy, North Dakota, US",103,3,
Emmons,North Dakota,US,2020-10-04T04:23:44+00:00,"Emmons, North Dakota, US",203,2,
Foster,North Dakota,US,2020-10-04T04:23:44+00:00,"Foster, North Dakota, US",71,1,
Golden Valley,North Dakota,US,2020-10-04T04:23:44+00:00,"Golden Valley, North Dakota, US",60,0,
Grand Forks,North Dakota,US,2020-10-04T04:23:44+00:00,"Grand Forks, North Dakota, US",2362,13,
Grant,North Dakota,US,2020-10-04T04:23:44+00:00,"Grant, North Dakota, US",36,1,
Griggs,North Dakota,US,2020-10-04T04:23:44+00:00,"Griggs, North Dakota, US",60,1,
Hettinger,North Dakota,US,2020-10-04T04:23:44+00:00,"Hettinger, North Dakota, US",69,0,
Kidder,North Dakota,US,2020-10-04T04:23:44+00:00,"Kidder, North Dakota, US",59,0,
LaMoure,North Dakota,US,2020-10-04T04:23:44+00:00,"LaMoure, North Dakota, US",82,0,
Logan,North Dakota,US,2020-10-04T04:23:44+00:00,"Logan, North Dakota, US",79,0,
McHenry,North Dakota,US,2020-10-04T04:23:44+00:00,"McHenry, North Dakota, US",92,2,
McIntosh,North Dakota,US,2020-10-04T04:23:44+00:00,"McIntosh, North Dakota, US",80,3,
McKenzie,North Dakota,US,2020-10-04T04:23:44+00:00,"McKenzie, North Dakota, US",271,2,
McLean,North Dakota,US,2020-10-04T04:23:44+00:00,"McLean, North Dakota, US",314,4,
Mercer,North Dakota,US,2020-10-04T04:23:44+00:00,"Mercer, North Dakota, US",180,1,
Morton,North Dakota,US,2020-10-04T04:23:44+00:00,"Morton, North Dakota, US",1406,35,
Mountrail,North Dakota,US,2020-10-04T04:23:44+00:00,"Mountrail, North Dakota, US",283,2,
Nelson,North Dakota,US,2020-10-04T04:23:44+00:00,"Nelson, North Dakota, US",81,0,
Oliver,North Dakota,US,2020-10-04T04:23:44+00:00,"Oliver, North Dakota, US",24,0,
Pembina,North Dakota,US,2020-10-04T04:23:44+00:00,"Pembina, North Dakota, US",104,0,
Pierce,North Dakota,US,2020-10-04T04:23:44+00:00,"Pierce, North Dakota, US",36,0,
Ramsey,North Dakota,US,2020-10-04T04:23:44+00:00,"Ramsey, North Dakota, US",267,2,
Ransom,North Dakota,US,2020-10-04T04:23:44+00:00,"Ransom, North Dakota, US",85,0,
Renville,North Dakota,US,2020-10-04T04:23:44+00:00,"Renville, North Dakota, US",72,1,
Richland,North Dakota,US,2020-10-04T04:23:44+00:00,"Richland, North Dakota, US",258,2,
Rolette,North Dakota,US,2020-10-04T04:23:44+00:00,"Rolette, North Dakota, US",217,5,
Sargent,North Dakota,US,2020-10-04T04:23:44+00:00,"Sargent, North Dakota, US",83,1,
Sheridan,North Dakota,US,2020-10-04T04:23:44+00:00,"Sheridan, North Dakota, US",15,0,
Sioux,North Dakota,US,2020-10-04T04:23:44+00:00,"Sioux, North Dakota, US",169,3,
Slope,North Dakota,US,2020-10-04T04:23:44+00:00,"Slope, North Dakota, US",11,0,
Stark,North Dakota,US,2020-10-04T04:23:44+00:00,"Stark, North Dakota, US",1792,16,
Steele,North Dakota,US,2020-10-04T04:23:44+00:00,"Steele, North Dakota, US",29,0,
Stutsman,North Dakota,US,2020-10-04T04:23:44+00:00,"Stutsman, North Dakota, US",538,4,
Towner,North Dakota,US,2020-10-04T04:23:44+00:00,"Towner, North Dakota, US",23,0,
Traill,North Dakota,US,2020-10-04T04:23:44+00:00,"Traill, North Dakota, US",129,0,
